trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.5, 'e': 0.15650920157696743}",20,6,5.828147591882702,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.1557266555690826}",30,14,17.070941019363403,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.1549480222912372}",30,17,24.6713554142731,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.15417328217978102}",20,6,13.900154306826861,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.1534024157688821}",25,16,-4.7849600617381105,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.1526354036900377}",30,11,30.635103010105837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.1518722266715875}",20,11,-6.908739510573475,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.15111286553822956}",35,25,2.0551962066367446,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.15035730121053842}",25,8,-34.50463017795345,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
379,False,"{'a': 0.5, 'e': 0.14960551470448571}",30,23,11.680951213997814,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.14885748713096328}",30,22,7.1673123652710435,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.14811319969530848}",25,11,15.183910291115739,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.14737263369683193}",20,6,-71.14152163450528,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
383,False,"{'a': 0.5, 'e': 0.14663577052834778}",25,9,9.27264239055222,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.14590259167570604}",30,13,36.582384645698745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.14517307871732751}",30,13,31.738965081351765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.14444721332374086}",25,15,18.695617865390144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.14372497725712216}",25,8,23.621922047498714,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.14300635237083656}",20,0,32.87524039807059,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.14229132060898236}",25,13,21.182613657769572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.14157986400593744}",25,6,-23.039892975899846,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
391,False,"{'a': 0.5, 'e': 0.14087196468590776}",20,0,29.708047766545572,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.5, 'e': 0.14016760486247823}",25,0,-8.955872786715743,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
393,False,"{'a': 0.5, 'e': 0.13946676683816583}",25,2,25.3020099660106,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.138769433003975}",35,28,15.177381454150067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.13807558583895513}",20,10,18.36976846902129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.13738520790976036}",25,14,14.636437465479826,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.13669828187021155}",20,11,-34.606139907491006,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
398,False,"{'a': 0.5, 'e': 0.13601479046086049}",25,0,36.528760283999766,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
399,False,"{'a': 0.5, 'e': 0.1353347165085562}",20,7,-6.596211792516472,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.1346580429260134}",30,22,3.424740203620426,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.13398475271138333}",25,11,-8.572330153949874,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.13331482894782642}",30,22,16.772591604693734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.13264825480308728}",25,19,10.16697715841855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.13198501352907185}",25,6,-33.01951789549297,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
405,False,"{'a': 0.5, 'e': 0.1313250884614265}",25,7,16.406838575304146,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.13066846301911936}",20,8,20.613878861041766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.13001512070402377}",20,6,30.999661550098644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.12936504510050365}",20,0,31.8833123643279,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.12871821987500112}",25,7,23.665774681268704,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.12807462877562611}",25,17,15.19131122217965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.12743425563174798}",25,0,-4.195723739088569,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
412,False,"{'a': 0.5, 'e': 0.12679708435358925}",25,13,10.314492167232471,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1261630989318213}",20,5,27.155923059119736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.1255322834371622}",25,19,5.530760785239723,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.12490462201997637}",25,17,11.565179400084068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.1242800989098765}",25,0,35.71619022787907,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.12365869841532712}",20,14,11.068255686981452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.12304040492325048}",25,15,4.1464108572064715,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.12242520289863422}",25,7,32.74736177835882,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.12181307688414106}",30,18,12.059820691973606,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.12120401149972035}",30,15,16.138145904835437,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.12059799144222175}",20,2,18.991814024648562,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.11999500148501063}",25,2,-1.0663399878910784,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
424,False,"{'a': 0.5, 'e': 0.11939502647758558}",20,6,14.360790023915925,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.11879805134519765}",35,21,11.089608935977953,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.11820406108847166}",25,11,27.0111676838516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.11761304078302931}",20,16,7.631134851715254,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.11702497557911416}",25,10,22.55248858235374,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.11643985070121858}",20,2,-21.688592197212607,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.5, 'e': 0.1158576514477125}",20,2,9.60049477636024,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.11527836319047394}",20,0,-51.822509163955125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
432,False,"{'a': 0.5, 'e': 0.11470197137452157}",30,23,14.509980220337889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.11412846151764895}",20,16,6.595171811496405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.11355781921006071}",35,19,23.514728925652516,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.1129900301140104}",20,3,27.159730805126017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.11242507996344035}",25,12,6.216851283466456,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.11186295456362315}",25,13,22.195662749913105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.11130363979080503}",25,14,23.091929220674842,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.110747121591851}",25,11,29.195667859660777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.11019338598389175}",20,6,24.044403119925985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.10964241905397229}",30,10,16.364295756914494,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.10909420695870244}",20,12,13.426513825840342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.10854873592390892}",20,5,27.29084198199505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.10800599224428938}",25,18,14.203612944892285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.10746596228306793}",20,12,15.724349393450263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.10692863247165259}",25,3,30.18619434481827,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.10639398930929432}",20,15,3.1159471934290917,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.10586201936274785}",25,0,39.16313833309041,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
449,False,"{'a': 0.5, 'e': 0.1053327092659341}",30,17,24.612057003947772,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.10480604571960443}",25,2,-28.350762554912343,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
451,False,"{'a': 0.5, 'e': 0.10428201549100642}",30,19,20.273345168224537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.10376060541355138}",20,12,14.056986624635766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.10324180238648363}",30,22,12.683298601427001,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.10272559337455121}",25,3,12.705332241531057,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.10221196540767845}",20,10,21.31301868846831,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.10170090558064006}",25,14,16.71977961443198,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.10119240105273686}",30,16,13.885369923602212,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.10068643904747317}",20,0,26.249548245913644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.1001830068522358}",25,13,0.00793941341316029,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.09968209181797463}",20,10,8.504579805491328,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.09918368135888475}",25,14,21.117483686826635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.09868776295209034}",20,9,-8.126147528008325,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.09819432413732988}",30,7,35.42638817775312,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.09770335251664322}",20,0,15.776912751521582,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
465,False,"{'a': 0.5, 'e': 0.09721483575406001}",20,4,-21.01472947445758,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
466,False,"{'a': 0.5, 'e': 0.09672876157528972}",25,5,35.02493705509696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.09624511776741326}",20,9,18.339931459513583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.0957638921785762}",30,18,27.57288560953908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.09528507271768331}",20,12,14.19580667030666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.0948086473540949}",20,12,15.73234861325789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.09433460411732442}",20,5,14.791367234039171,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.0938629310967378}",20,5,17.72830331689016,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.09339361644125412}",20,10,17.67600864911846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.09292664835904783}",30,15,27.65128999832868,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.0924620151172526}",20,0,28.959705868813217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.5, 'e': 0.09199970504166634}",25,12,23.790144072030223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.091539706516458}",30,22,7.452240838786004,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.09108200798387571}",35,22,22.878649642348826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.09062659794395633}",20,6,3.155880573122598,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.09017346495423655}",20,5,25.848950273801904,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.08972259762946537}",25,13,23.29851795688317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.08927398464131804}",25,0,-25.027273311595483,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",1
483,False,"{'a': 0.5, 'e': 0.08882761471811144}",30,0,-20.23238936588994,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
484,False,"{'a': 0.5, 'e': 0.0883834766445209}",20,8,24.839687179828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.08794155926129829}",20,6,22.917475163146573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.0875018514649918}",25,17,18.63777939324431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.08706434220766683}",20,8,18.57263249060782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.0866290204966285}",35,18,15.059481144201214,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.08619587539414536}",20,15,10.822871589212394,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.08576489601717463}",20,14,10.375323722026565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.08533607153708876}",20,11,6.144107741139346,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.08490939117940331}",25,7,30.80178553532752,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.0844848442235063}",25,9,26.065903568753715,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.08406242000238877}",25,11,16.299688843738746,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08364210790237682}",25,8,30.055971592845307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.08322389736286494}",20,15,9.688706979843062,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.0828077778760506}",20,13,12.403577177431803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.08239373898667036}",25,11,24.81174385269604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.081981770291737}",30,21,18.654325737265225,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.08157186144027832}",30,12,32.42302683188681,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.08116400213307692}",20,12,13.047153059567691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.08075818212241154}",30,13,28.845565008881287,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.08035439121179949}",20,12,17.411272461618005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.07995261925574049}",20,0,22.053898895737895,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.07955285615946178}",20,5,14.83046947876395,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.07915509187866447}",20,13,12.95629676734367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.07875931641927116}",30,11,25.43464750558159,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.0783655198371748}",25,9,27.68167681524353,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.07797369223798892}",20,7,22.127879682178104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.07758382377679898}",30,14,5.563652819874944,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.07719590465791498}",20,7,20.968267992990118,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.07680992513462541}",25,11,1.7575923251412549,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.07642587550895227}",20,16,5.517663953121019,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.07604374613140752}",30,13,34.00503518778426,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.07566352740075048}",30,14,-12.510866233494538,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
516,False,"{'a': 0.5, 'e': 0.07528520976374672}",30,16,27.29132974733211,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.074908783714928}",20,0,21.44937352404274,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
518,False,"{'a': 0.5, 'e': 0.07453423979635335}",25,11,21.18588479942908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.07416156859737158}",20,10,19.334194020881323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.07379076075438473}",20,2,15.025035987421088,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.0734218069506128}",20,3,26.167232567461998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.07305469791585974}",20,9,17.65116651757912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.07268942442628044}",20,15,-30.25096509872737,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
524,False,"{'a': 0.5, 'e': 0.07232597730414904}",30,5,0.6421564626879341,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.07196434741762829}",20,6,16.694460908297216,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.07160452568054015}",20,9,7.598385430323143,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.07124650305213745}",30,8,26.367585956339493,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.07089027053687676}",30,13,7.638673176627207,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.07053581918419238}",30,16,-15.607799353339768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
530,False,"{'a': 0.5, 'e': 0.07018314008827141}",20,5,12.276016684693307,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.06983222438783006}",30,20,12.540490140913041,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.0694830632658909}",30,8,31.901961105040876,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.06913564794956145}",35,21,27.079216792464116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.06878996970981364}",25,8,13.8861204710863,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.06844601986126457}",25,6,29.336716096213376,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.06810378976195826}",20,4,9.458067155072333,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.06776327081314847}",20,8,19.619247876464712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.06742445445908272}",25,16,14.10996580797828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.06708733218678731}",20,3,13.837738057320127,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.06675189552585337}",25,0,32.57427263713258,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 0.06641813604822411}",20,6,20.374614586703043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.06608604536798299}",20,12,-26.89035503163119,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
543,False,"{'a': 0.5, 'e': 0.06575561514114306}",25,17,12.822944903514426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.06542683706543735}",25,2,1.316251556493213,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.06509970288011016}",35,13,17.307126075462,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.06477420436570962}",30,18,22.668501537540855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.06445033334388106}",30,4,44.965887732005854,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.06412808167716166}",35,25,-4.515237145509921,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.06380744126877586}",25,3,35.0143726836094,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.06348840406243197}",30,6,39.303167466556665,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.0631709620421198}",30,15,19.182521663950624,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.06285510723190921}",20,2,32.609135339731466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.06254083169574966}",25,11,-30.01757124163729,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
554,False,"{'a': 0.5, 'e': 0.062228127537270916}",30,12,33.441363435206775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
